2020-12-18 19:46:01,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 19:38:17,b'RT @UyghurPlight: #Chinese-style torture is ubiquitous in #China\xe2\x80\x99s #ConcentrationCamps / prisons / slave factories where China has locked u\xe2\x80\xa6'
2020-12-18 19:30:53,b'RT @Kafka60613837: @AFP Profit from human rights abuses should be punished\nBoycott #China \nFree #Uyghur https://t.co/WJqXXudhb3'
2020-12-18 19:30:02,b'Breaking: @SecPompeo @statedeptspox refuse to condemn their #Saudi partner plan 2 deport #Uyghur religious leader 2 #China where he will end up in infamous detention camps.   Loving on #Saudi Monarchy is more powerful than hating #Chinese Communists party https://t.co/Whes2PSk2o'
2020-12-18 19:28:30,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 19:25:48,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 19:20:02,b'RT @AbdugheniSabit: End forced #Uyghur labour protest held in #London. \n\n#Uyghrs #China https://t.co/KIHpVK6p9O'
2020-12-18 19:19:13,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 19:17:10,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 19:13:34,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 19:12:32,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 19:11:58,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 18:48:20,b'@SpokespersonCHN Chinese officials like you Blocking #Uyghur testimonies from you page won\xe2\x80\x99t help hide #China\xe2\x80\x99s evil crime on Uyghurs. \nRelease my sister evil hands !!\n\nhttps://t.co/4qJmzk6SsG'
2020-12-18 18:17:49,b'RT @UNNTV1: #Uyghur kids in a children concentration camp. The \xe2\x80\x9ccaregiver\xe2\x80\x9d in the uniform seems to be a PLA member. That may mean that thes\xe2\x80\xa6'
2020-12-18 18:15:19,b'Stand Up For The #Uyghur Muslims In #China @antonioguterres @amnesty @UN - Sign the Petition! https://t.co/gwnu2sZSe2 via @Change'
2020-12-18 18:10:40,"b""RT @JessicaZ1018: I was in Urumqi, the capital of northwest China's #Xinjiang Uygur Autonomous Region early this year. And got a chance to\xe2\x80\xa6"""
2020-12-18 18:07:55,"b'RT @AbdugheniSabit: In the video an #Uyghur child picks cotton, even Uyghur children can not escape the #China regime\xe2\x80\x99s 21-century slavey s\xe2\x80\xa6'"
2020-12-18 17:58:56,"b'RT @Islamchannel: Following investigations and leaked documents, researchers say they have found the Uighur community in China is not only\xe2\x80\xa6'"
